name,position,team,element,round,fixture,opponent_team,was_home,kickoff_time,value,selected,transfers_in,transfers_out,transfers_balance,minutes,starts,total_points,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,yellow_cards,red_cards,own_goals,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,influence,creativity,threat,ict_index,xP
Tymur Tutierov,MID,Sunderland,775,21,203,5,False,2026-01-07T19:30:00Z,45,137,36,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lesley Ugochukwu,MID,Burnley,676,21,204,14,True,2026-01-07T20:15:00Z,50,15228,498,2222,-1724,90,1,4,0,0,0,2,0,0,9,0,0,0,0.00,0.01,0.01,2.55,17,6,10,1,21.6,1.3,0.0,2.3,0.0
Borna Sosa,DEF,Crystal Palace,259,21,205,2,True,2026-01-07T19:30:00Z,48,14585,134,244,-110,1,0,1,0,0,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.10,0,0,0,0,0.0,0.3,0.0,0.0,0.0
Kaelan Casey,DEF,West Ham,611,21,210,16,True,2026-01-06T20:00:00Z,40,8628,0,78,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Hamed Traorè,MID,Bournemouth,93,21,202,18,True,2026-01-07T19:30:00Z,45,37011,0,293,-293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jack Fletcher,MID,Man Utd,462,21,204,3,False,2026-01-07T20:15:00Z,43,11260,803,685,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Riccardo Calafiori,DEF,Arsenal,7,21,201,12,True,2026-01-08T20:00:00Z,56,901798,194,112667,-112473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
David Raya Martín,GK,Arsenal,1,21,201,12,True,2026-01-08T20:00:00Z,60,4289085,27025,204957,-177932,90,1,6,0,0,1,0,0,0,19,0,0,0,0.00,0.00,0.00,0.36,0,1,4,0,4.4,0.0,0.0,0.4,0.0
Jesurun Rak-Sakyi,MID,Crystal Palace,278,21,205,2,True,2026-01-07T19:30:00Z,44,3778,0,33,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nectarios Triantis,MID,Sunderland,559,21,203,5,False,2026-01-07T19:30:00Z,44,4043,0,43,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Romelle Donovan,MID,Brentford,130,21,203,17,True,2026-01-07T19:30:00Z,44,12416,209,370,-161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Maxim De Cuyper,DEF,Brighton,145,21,208,13,False,2026-01-07T19:30:00Z,43,280420,1621,25012,-23391,90,1,1,0,0,0,1,0,0,5,1,0,0,0.00,0.01,0.01,2.55,5,2,2,3,7.8,15.3,2.0,2.5,0.0
Joël Piroe,FWD,Leeds,362,21,209,15,False,2026-01-07T20:15:00Z,49,45126,503,865,-362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Marco Bizot,GK,Aston Villa,33,21,205,8,False,2026-01-07T19:30:00Z,42,51088,176,863,-687,45,0,2,0,0,0,0,4,0,17,0,0,0,0.00,0.00,0.00,1.19,0,1,6,0,35.2,0.0,0.0,3.5,0.0
Xavi Simons,MID,Spurs,717,21,202,4,False,2026-01-07T19:30:00Z,65,121358,4828,2777,2051,90,1,5,0,1,0,3,0,0,16,0,0,0,0.08,0.20,0.28,1.27,2,0,2,0,18.8,21.0,5.0,4.5,0.0
Maxwel Cornet,MID,West Ham,617,21,210,16,True,2026-01-06T20:00:00Z,49,1963,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,412,21,208,6,True,2026-01-07T19:30:00Z,50,591,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sam Johnstone,GK,Wolves,627,21,206,9,False,2026-01-07T19:30:00Z,44,18601,1080,614,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Antonee Robinson,DEF,Fulham,316,21,207,7,True,2026-01-07T19:30:00Z,49,90634,6560,3918,2642,72,1,2,0,0,0,1,0,0,10,0,0,0,0.00,0.04,0.04,2.33,6,5,5,1,12.2,13.8,4.0,3.0,0.0
Jørgen Strand Larsen,FWD,Wolves,654,21,206,9,False,2026-01-07T19:30:00Z,61,114563,1237,2886,-1649,23,0,4,0,1,0,0,0,0,13,0,0,0,0.00,0.01,0.01,0.09,2,0,1,1,18.4,10.3,0.0,2.9,0.0
Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,238,21,207,10,False,2026-01-07T19:30:00Z,64,238728,6273,7395,-1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Tom Watson,MID,Brighton,172,21,208,13,False,2026-01-07T19:30:00Z,48,4158,66,85,-19,7,0,0,0,0,0,0,0,0,-2,1,0,0,0.00,0.00,0.00,0.64,2,0,2,0,0.0,0.0,0.0,0.0,0.0
Lucas Estella Perri,GK,Leeds,665,21,209,15,False,2026-01-07T20:15:00Z,45,32975,1641,1059,582,90,1,1,0,0,0,4,3,0,3,0,0,0,0.00,0.00,0.00,2.44,0,4,6,0,24.4,0.0,0.0,2.4,0.0
Timothée Pembélé,DEF,Sunderland,540,21,203,5,False,2026-01-07T19:30:00Z,39,43945,168,660,-492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Roméo Lavia,MID,Chelsea,244,21,207,10,False,2026-01-07T19:30:00Z,49,2015,8,19,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jan Paul van Hecke,DEF,Brighton,151,21,208,13,False,2026-01-07T19:30:00Z,45,535161,14677,51297,-36620,90,1,3,0,0,0,1,0,0,9,1,0,0,0.01,0.00,0.01,2.55,15,14,3,1,22.8,0.0,4.0,2.7,0.0
Mike Penders,GK,Chelsea,222,21,207,10,False,2026-01-07T19:30:00Z,40,368,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Oleksandr Zinchenko,DEF,Nott'm Forest,12,21,210,19,False,2026-01-06T20:00:00Z,49,29797,570,504,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Harvey Barnes,MID,Newcastle,487,21,209,11,True,2026-01-07T20:15:00Z,61,137031,16883,15061,1822,90,1,15,2,0,0,3,0,3,56,0,0,0,0.28,0.02,0.30,1.89,7,3,3,1,73.4,7.4,62.0,14.3,0.0
Josh Nichols,DEF,Arsenal,15,21,201,12,True,2026-01-08T20:00:00Z,38,22838,102,427,-325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jhon Arias,MID,Wolves,663,21,206,9,False,2026-01-07T19:30:00Z,49,21568,2915,555,2360,45,1,1,0,0,0,1,0,0,1,0,0,0,0.00,0.01,0.01,0.73,3,0,2,1,0.4,12.9,6.0,1.9,0.0
Chido Obi,FWD,Man Utd,467,21,204,3,False,2026-01-07T20:15:00Z,42,234564,11026,10763,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Marc Guiu Paz,FWD,Chelsea,252,21,207,10,False,2026-01-07T19:30:00Z,43,890077,8780,34072,-25292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Aaron Ramsey,MID,Burnley,211,21,204,14,True,2026-01-07T20:15:00Z,44,194770,0,1690,-1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
John McGinn,MID,Aston Villa,54,21,205,8,False,2026-01-07T19:30:00Z,54,140738,46206,5639,40567,72,1,3,0,0,1,0,0,0,5,0,0,0,0.00,0.13,0.13,1.50,2,1,1,0,6.0,18.3,14.0,3.8,0.0
Chadi Riad Dnanou,DEF,Crystal Palace,262,21,205,2,True,2026-01-07T19:30:00Z,40,1904,11,31,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pedro Cardoso de Lima,DEF,Wolves,640,21,206,9,False,2026-01-07T19:30:00Z,40,47109,0,508,-508,1,0,1,0,0,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.2,0.1,0.0,0.0,0.0
Hannes Delcroix,DEF,Burnley,188,21,204,14,True,2026-01-07T20:15:00Z,38,34894,316,1029,-713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Phil Foden,MID,Man City,414,21,208,6,True,2026-01-07T19:30:00Z,88,4639643,58806,350866,-292060,72,1,2,0,0,0,1,0,0,14,0,0,0,0.00,0.28,0.28,1.16,5,0,4,1,6.2,23.1,0.0,2.9,0.0
Jonah Kusi-Asare,FWD,Fulham,737,21,207,7,True,2026-01-07T19:30:00Z,45,10408,235,407,-172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Tom Heaton,GK,Man Utd,434,21,204,3,False,2026-01-07T20:15:00Z,39,34495,343,440,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Yéremy Pino Santos,MID,Crystal Palace,712,21,205,2,True,2026-01-07T19:30:00Z,58,33691,2091,5766,-3675,90,1,3,0,0,1,0,0,0,9,0,0,0,0.42,0.11,0.53,1.74,4,1,2,1,12.2,13.5,41.0,6.7,0.0
Wilson Odobert,MID,Spurs,588,21,202,4,False,2026-01-07T19:30:00Z,53,5699,816,231,585,33,0,1,0,0,0,1,0,0,5,0,0,0,0.03,0.05,0.08,0.47,3,0,2,1,2.0,11.0,7.0,2.0,0.0
Omari Hutchinson,MID,Nott'm Forest,693,21,210,19,False,2026-01-06T20:00:00Z,54,20511,3327,2871,456,45,1,1,0,0,0,1,0,0,3,0,0,0,0.00,0.01,0.01,0.45,7,1,5,1,2.8,1.9,4.0,0.9,0.0
Alex Murphy,DEF,Newcastle,481,21,209,11,True,2026-01-07T20:15:00Z,38,90842,1128,2556,-1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,416,21,208,6,True,2026-01-07T19:30:00Z,62,67845,2064,1778,286,90,1,2,0,0,0,1,0,0,9,0,0,0,0.26,0.07,0.33,1.16,4,0,4,0,3.4,13.2,25.0,4.2,0.0
Hannibal Mejbri,MID,Burnley,207,21,204,14,True,2026-01-07T20:15:00Z,47,11541,68,148,-80,57,1,0,0,0,0,1,0,0,-2,1,0,0,0.03,0.02,0.05,1.70,2,1,1,0,2.2,12.9,5.0,2.0,0.0
Jacob Bruun Larsen,MID,Burnley,202,21,204,14,True,2026-01-07T20:15:00Z,53,4554,86,295,-209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Dennis Cirkin,DEF,Sunderland,535,21,203,5,False,2026-01-07T19:30:00Z,40,5129,921,346,575,11,0,1,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.44,0,0,0,0,0.6,0.3,0.0,0.1,0.0
Daniel Muñoz Mejía,DEF,Crystal Palace,256,21,205,2,True,2026-01-07T19:30:00Z,58,808015,1084,46252,-45168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bastien Meupiyou Menadjou,DEF,Wolves,639,21,206,9,False,2026-01-07T19:30:00Z,40,830,0,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Radu Drăgușin,DEF,Spurs,572,21,202,4,False,2026-01-07T19:30:00Z,45,1154,69,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Noah Okafor,MID,Leeds,698,21,209,15,False,2026-01-07T20:15:00Z,55,14393,845,1313,-468,10,0,1,0,0,0,2,0,0,3,0,0,0,0.00,0.02,0.02,1.27,4,3,1,0,5.2,0.3,4.0,1.0,0.0
Dean Henderson,GK,Crystal Palace,253,21,205,2,True,2026-01-07T19:30:00Z,51,1020040,8085,37554,-29469,90,1,7,0,0,1,0,4,0,29,0,0,0,0.00,0.00,0.00,1.74,0,2,8,0,25.8,0.0,0.0,2.6,0.0
Jayce Fitzgerald,MID,Man Utd,461,21,204,3,False,2026-01-07T20:15:00Z,44,4971,40,82,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nayef Aguerd,DEF,West Ham,607,21,210,16,True,2026-01-06T20:00:00Z,44,5475,0,14,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Danny Welbeck,FWD,Brighton,178,21,208,13,False,2026-01-07T19:30:00Z,63,550715,6502,87508,-81006,13,0,1,0,0,0,0,0,0,2,0,0,0,0.00,0.01,0.01,0.97,0,0,0,0,0.0,0.3,2.0,0.1,0.0
Tom King,GK,Everton,630,21,206,20,True,2026-01-07T19:30:00Z,39,169567,1539,2589,-1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Maxime Estève,DEF,Burnley,191,21,204,14,True,2026-01-07T20:15:00Z,39,1099917,645,73049,-72404,90,1,3,0,0,0,2,0,0,17,0,0,0,0.00,0.00,0.00,2.55,12,9,6,3,32.4,0.1,0.0,3.3,0.0
Antoine Semenyo,MID,Bournemouth,82,21,202,18,True,2026-01-07T19:30:00Z,76,5625189,97680,269498,-171818,90,1,6,1,0,0,2,0,0,23,1,0,0,0.16,0.01,0.17,1.21,7,3,4,0,35.8,4.3,14.0,5.4,0.0
Rodrigo Muniz Carvalho,FWD,Fulham,338,21,207,7,True,2026-01-07T19:30:00Z,53,90975,61,793,-732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Gianluigi Donnarumma,GK,Man City,736,21,208,6,True,2026-01-07T19:30:00Z,57,1320281,59822,28785,31037,90,1,1,0,0,0,1,2,0,11,1,0,0,0.00,0.00,0.00,1.16,0,0,6,0,20.4,0.0,0.0,2.0,0.0
Sven Botman,DEF,Newcastle,475,21,209,11,True,2026-01-07T20:15:00Z,49,41404,359,315,44,45,0,4,0,1,0,1,0,0,18,0,0,0,0.14,0.00,0.14,0.47,4,4,3,0,28.2,10.2,9.0,4.7,0.0
Omar Alderete,DEF,Sunderland,683,21,203,5,False,2026-01-07T19:30:00Z,41,803551,54135,21362,32773,82,1,1,0,0,0,3,0,0,-6,0,0,0,0.15,0.10,0.25,2.80,6,5,2,1,9.6,1.0,6.0,1.7,0.0
Nico O'Reilly,DEF,Man City,411,21,208,6,True,2026-01-07T19:30:00Z,53,1274863,51979,84715,-32736,17,0,1,0,0,0,0,0,0,6,0,0,0,0.00,0.01,0.01,0.00,0,0,3,0,3.6,11.4,0.0,1.5,0.0
Liam Delap,FWD,Chelsea,250,21,207,10,False,2026-01-07T19:30:00Z,62,114261,2590,1028,1562,90,1,7,1,0,0,2,0,1,33,0,0,0,0.99,0.04,1.03,1.20,5,1,4,0,38.6,23.3,60.0,12.2,0.0
Malcolm Ebiowei,MID,Crystal Palace,277,21,205,2,True,2026-01-07T19:30:00Z,45,364,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Benjamin White,DEF,Arsenal,11,21,201,12,True,2026-01-08T20:00:00Z,51,70917,537,6775,-6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Miodrag Pivaš,DEF,Newcastle,483,21,209,11,True,2026-01-07T20:15:00Z,38,50999,237,2109,-1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Freddie Woodman,GK,Liverpool,369,21,201,1,False,2026-01-08T20:00:00Z,39,23779,173,347,-174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Adam Webster,DEF,Brighton,153,21,208,13,False,2026-01-07T19:30:00Z,44,839,16,19,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Reece James,DEF,Chelsea,225,21,207,10,False,2026-01-07T19:30:00Z,57,1457167,107350,50844,56506,25,0,1,0,0,0,1,0,0,2,0,0,0,0.00,0.01,0.01,0.57,5,5,2,0,18.4,14.3,2.0,3.5,0.0
Alex Paulsen,GK,Bournemouth,70,21,202,18,True,2026-01-07T19:30:00Z,40,7518,0,69,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Chris Wood,FWD,Nott'm Forest,525,21,210,19,False,2026-01-06T20:00:00Z,72,615998,41,3764,-3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rayan Cherki,MID,Man City,417,21,208,6,True,2026-01-07T19:30:00Z,68,2086878,202358,64674,137684,17,0,1,0,0,0,0,0,0,11,0,0,0,0.37,0.60,0.97,0.00,3,1,2,0,9.8,49.9,36.0,9.6,0.0
Emiliano Martínez Romero,GK,Aston Villa,32,21,205,8,False,2026-01-07T19:30:00Z,50,455135,27494,20538,6956,45,1,1,0,0,0,0,1,0,13,0,0,0,0.00,0.00,0.00,0.31,0,0,3,0,12.0,0.0,0.0,1.2,0.0
Josh King,MID,Fulham,335,21,207,7,True,2026-01-07T19:30:00Z,44,274404,291,32949,-32658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lewis Dunk,DEF,Brighton,146,21,208,13,False,2026-01-07T19:30:00Z,45,116972,2021,5974,-3953,90,1,3,0,0,0,1,0,0,8,1,0,0,0.00,0.00,0.00,2.55,12,9,4,3,33.0,0.6,0.0,3.4,0.0
Willy Boly,DEF,Nott'm Forest,514,21,210,19,False,2026-01-06T20:00:00Z,38,44271,113,1208,-1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Yusuf Akhamrich,MID,Spurs,751,21,202,4,False,2026-01-07T19:30:00Z,45,696,29,33,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
William Osula,FWD,Newcastle,500,21,209,11,True,2026-01-07T20:15:00Z,54,25032,19,212,-193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Luca Koleosho,MID,Burnley,208,21,204,14,True,2026-01-07T20:15:00Z,50,1411,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Omar Richards,DEF,Nott'm Forest,512,21,210,19,False,2026-01-06T20:00:00Z,45,2516,0,12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Anthony Gordon,MID,Newcastle,485,21,209,11,True,2026-01-07T20:15:00Z,74,803292,86124,60494,25630,80,1,1,0,0,0,3,0,0,4,1,0,0,0.07,0.47,0.54,1.79,2,0,2,0,3.0,20.3,20.0,4.3,0.0
Antoni Milambo,MID,Brentford,122,21,203,17,True,2026-01-07T19:30:00Z,52,3661,13,19,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pablo Felipe Pereira de Jesus,FWD,West Ham,785,21,210,16,True,2026-01-06T20:00:00Z,55,1566,1577,177,1400,27,0,1,0,0,0,1,0,0,3,0,0,0,0.04,0.02,0.06,0.91,2,0,1,1,0.4,12.3,4.0,1.7,0.0
Martín Zubimendi Ibáñez,MID,Arsenal,26,21,201,12,True,2026-01-08T20:00:00Z,52,281986,6685,14695,-8010,90,1,5,0,0,1,0,0,0,16,0,0,0,0.00,0.11,0.11,0.36,12,2,5,5,17.8,3.8,2.0,2.4,0.0
Jaidon Anthony,MID,Burnley,200,21,204,14,True,2026-01-07T20:15:00Z,51,255300,781,12840,-12059,32,0,6,1,0,0,1,0,0,28,0,0,0,0.07,0.01,0.08,0.84,4,0,3,1,38.6,13.8,22.0,7.4,0.0
Curtis Jones,MID,Liverpool,388,21,201,1,False,2026-01-08T20:00:00Z,54,19092,549,2835,-2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Caoimhín Kelleher,GK,Brentford,101,21,203,17,True,2026-01-07T19:30:00Z,45,1170167,78372,18285,60087,90,1,13,0,0,1,0,3,1,38,0,0,0,0.00,0.00,0.00,1.72,0,0,6,0,45.4,10.0,0.0,5.5,0.0
Bertrand Traoré,MID,Sunderland,735,21,203,5,False,2026-01-07T19:30:00Z,55,4390,13,196,-183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
James McAtee,MID,Nott'm Forest,426,21,210,19,False,2026-01-06T20:00:00Z,50,11064,141,219,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Guglielmo Vicario,GK,Spurs,565,21,202,4,False,2026-01-07T19:30:00Z,48,881584,17141,21530,-4389,90,1,1,0,0,0,3,0,0,-1,0,0,0,0.00,0.00,0.00,1.27,0,0,9,0,6.0,0.0,0.0,0.6,0.0
Jaydee Canvot,DEF,Crystal Palace,723,21,205,2,True,2026-01-07T19:30:00Z,45,2646,98,77,21,90,1,10,0,0,1,0,0,2,32,0,0,0,0.00,0.01,0.01,1.74,12,7,5,5,29.2,1.7,0.0,3.1,0.0
Zach Marsh,FWD,Crystal Palace,286,21,205,2,True,2026-01-07T19:30:00Z,45,39283,514,1013,-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Joe Anderson,DEF,Sunderland,534,21,203,5,False,2026-01-07T19:30:00Z,38,48288,727,848,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Noussair Mazraoui,DEF,Man Utd,438,21,204,3,False,2026-01-07T20:15:00Z,49,21350,18,320,-302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Cristian Romero,DEF,Spurs,569,21,202,4,False,2026-01-07T19:30:00Z,50,474712,8981,10219,-1238,90,1,3,0,0,0,3,0,0,19,0,0,0,0.18,0.44,0.62,1.27,18,11,6,7,42.6,31.2,22.0,9.6,0.0
Václav Hladký,GK,Burnley,185,21,204,14,True,2026-01-07T20:15:00Z,39,21891,320,690,-370,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,DEF,Brentford,112,21,203,17,True,2026-01-07T19:30:00Z,45,1889,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Diogo Dalot Teixeira,DEF,Man Utd,440,21,204,3,False,2026-01-07T20:15:00Z,45,594868,18946,41250,-22304,90,1,1,0,0,0,2,0,0,14,0,0,0,0.03,0.07,0.10,0.24,7,6,6,1,25.8,28.3,2.0,5.6,0.0
Justin Kluivert,MID,Bournemouth,81,21,202,18,True,2026-01-07T19:30:00Z,70,104392,4965,7524,-2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,DEF,Brentford,107,21,203,17,True,2026-01-07T19:30:00Z,49,300858,36418,30696,5722,60,1,6,0,0,1,0,0,0,19,0,0,0,0.07,0.13,0.20,1.43,0,0,2,0,1.4,16.1,5.0,2.3,0.0
Kristoffer Ajer,DEF,Brentford,108,21,203,17,True,2026-01-07T19:30:00Z,44,22669,2302,579,1723,90,1,6,0,0,1,0,0,0,19,0,0,0,0.00,0.00,0.00,1.72,8,6,0,2,9.4,0.3,2.0,1.2,0.0
Georginio Rutter,MID,Brighton,158,21,208,13,False,2026-01-07T19:30:00Z,56,63514,2992,10554,-7562,76,1,2,0,0,0,1,0,0,7,0,0,0,0.00,0.10,0.10,1.58,6,1,2,3,9.0,15.1,6.0,3.0,0.0
Hwang Hee-chan,MID,Wolves,642,21,206,9,False,2026-01-07T19:30:00Z,56,16636,4207,1815,2392,90,1,1,0,0,0,1,0,0,4,1,0,0,0.04,0.02,0.06,0.89,6,0,5,1,0.8,13.4,8.0,2.2,0.0
Ashley Phillips,DEF,Spurs,576,21,202,4,False,2026-01-07T19:30:00Z,40,1476,0,8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Quilindschy Hartman,DEF,Burnley,192,21,204,14,True,2026-01-07T20:15:00Z,40,105018,2029,8158,-6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
